27.85585594177246,27.65265274047852,27.960960388183597,28.5,28.559309005737305,28.284284591674805,28.28278350830078,28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383
27.65265274047852,27.960960388183597,28.5,28.559309005737305,28.284284591674805,28.28278350830078,28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636
27.960960388183597,28.5,28.559309005737305,28.284284591674805,28.28278350830078,28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035
28.5,28.559309005737305,28.284284591674805,28.28278350830078,28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961
28.559309005737305,28.284284591674805,28.28278350830078,28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941
28.284284591674805,28.28278350830078,28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234
28.28278350830078,28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312
28.10260391235352,28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543
28.76376342773437,28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166
28.74424362182617,28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328
28.93443489074707,28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492
28.792041778564453,29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492,30.097347259521484
29.12162208557129,29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492,30.097347259521484,30.403152465820312
29.15465545654297,29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492,30.097347259521484,30.403152465820312,30.48698616027832
29.031532287597656,28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492,30.097347259521484,30.403152465820312,30.48698616027832,30.520771026611328
28.12387466430664,27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492,30.097347259521484,30.403152465820312,30.48698616027832,30.520771026611328,30.400150299072266
27.55830764770508,28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492,30.097347259521484,30.403152465820312,30.48698616027832,30.520771026611328,30.400150299072266,30.31957054138184
28.10335350036621,27.70070075988769,28.413162231445312,29.553804397583008,28.36411476135254,28.48248291015625,28.60860824584961,29.02802848815918,29.465465545654297,29.35260391235352,29.784284591674805,29.69694709777832,30.027528762817383,30.100099563598636,30.30230140686035,30.08858871459961,30.13288307189941,30.124874114990234,30.343093872070312,30.53053092956543,30.5347843170166,30.510761260986328,30.42167282104492,30.097347259521484,30.403152465820312,30.48698616027832,30.520771026611328,30.400150299072266,30.31957054138184,30.0297794342041
