2.64075,2.39067,2.36179,2.63345,2.59553,2.43941,1.79644,1.24420,1.37478,1.83328,2.47475,3.08468,2.65464
1.85890,2.34054,2.58287,2.77333,2.83992,2.82796,3.23270,3.77539,4.00775,3.84358,3.85819,3.71401,3.38377
2.14528,1.51813,0.92901,0.59696,0.38869,0.48005,0.27172,0.10936,0.66525,1.29083,2.39893,2.80400,2.30556
1.67028,1.60933,1.58442,1.38437,1.56367,1.60014,1.23100,1.12381,1.28888,1.33397,1.48002,1.46834,1.31995
3.47024,3.51531,3.48992,3.50261,3.20541,2.79937,2.00119,1.24884,1.73481,2.29924,2.80679,3.23484,2.44979
2.21754,2.34697,2.47542,2.56587,2.48982,2.49498,2.79025,3.09470,3.19091,3.14495,3.19546,3.14757,3.07674
3.26127,3.03347,2.56686,1.87422,1.53513,0.80943,-0.87185,-2.15167,-1.17433,-0.17009,1.06367,1.74046,0.45394
1.79103,1.92385,1.96110,1.98167,2.17058,2.28878,2.20869,2.23691,2.20293,2.09731,2.03310,1.96808,1.93377
3.48808,3.94241,4.03617,4.05135,3.86533,3.68514,3.59071,3.60228,4.03765,4.09567,4.25306,4.70744,3.98965
2.76295,2.56528,2.43382,2.48656,2.36583,2.17934,1.43861,0.86275,1.14393,1.66837,2.32819,2.92187,2.46049
2.53537,2.68061,2.39357,1.83681,1.43033,1.36655,1.69572,1.94450,2.58641,2.78826,3.16639,2.81273,2.17639
5.13547,5.68833,5.84878,5.60172,5.01257,4.07363,2.28721,0.77401,1.56332,2.46816,3.01436,3.79995,2.04034
2.77450,2.82108,2.58571,2.11586,1.75643,1.65504,1.80947,1.87602,2.43328,2.64247,2.92329,2.56827,2.00975
4.12738,4.13280,4.26528,4.78472,4.48643,3.76697,1.96671,0.38123,0.69278,1.79119,3.02911,4.45224,2.70469
3.04642,3.17202,3.46902,3.82365,3.90133,3.86946,3.83108,3.90080,3.87431,3.78144,3.70465,4.24077,3.83556
2.35390,1.87927,1.66883,1.81799,1.87323,1.81623,1.17808,0.70744,0.83317,1.36192,2.17843,2.85149,2.53533
0.96410,0.28111,-0.17070,-0.34211,-0.11291,0.21945,-0.01477,0.15280,0.40815,0.68403,1.34469,1.44207,1.38707
5.43378,6.29767,6.83460,6.90029,6.96961,6.89473,6.63162,6.57437,7.43661,7.44444,7.04902,8.56795,7.09972
1.93759,1.77897,1.63611,1.47137,1.31384,1.46854,1.71241,1.95374,2.29547,2.40620,2.71468,2.42350,2.25024
3.69118,5.02981,5.37253,5.23379,5.28763,5.09761,5.66857,6.60340,7.41473,7.11518,6.73474,6.87960,5.51636
1.64083,1.04878,0.65440,0.62911,0.68304,0.93881,0.77577,0.76578,0.92756,1.33725,2.18649,2.65127,2.48378
2.38245,2.12515,2.04554,2.16980,2.19399,2.22903,2.01194,1.84235,1.92157,2.13336,2.51000,2.80626,2.70478
2.90876,2.74527,2.49690,2.01589,1.80984,1.44054,0.71443,0.16044,0.72333,1.18808,1.65813,1.77026,1.11271
3.57929,3.95329,3.98833,3.87968,3.52589,3.08148,2.39652,1.84201,2.37617,2.76887,3.07955,3.37181,2.60859
2.36544,2.23203,2.46164,3.05079,3.10810,3.21272,3.14516,3.07826,2.78980,2.93788,3.50683,4.37419,4.10305
2.04953,2.54825,3.03105,3.57968,3.96383,4.03441,4.24656,4.55484,4.41496,3.76830,3.46116,3.92228,3.71442
1.53328,1.74542,1.91264,2.16519,2.35393,2.47657,2.58519,2.75366,2.76904,2.54545,2.45426,2.26353,2.23373
3.12142,3.45217,3.11282,2.52414,1.99369,1.82241,1.98482,2.06792,2.80948,3.04744,3.59024,3.51809,2.72947
0.87076,1.52850,1.56039,1.79478,2.07249,2.39716,2.89951,3.79803,4.71108,4.84923,5.49786,5.38533,4.61808
3.00426,3.29648,3.32520,2.91335,2.61073,2.20422,1.72973,1.27731,1.77404,2.01545,2.10735,1.98761,1.29408
1.97326,1.53437,1.24263,0.82462,0.96639,0.89803,0.20071,-0.12029,0.30026,0.63851,1.20781,1.48199,1.16773
3.55349,3.48187,3.49710,3.56517,3.34910,2.67410,0.71666,-0.82742,-0.32508,0.62483,1.66846,2.81512,1.55224
0.98656,0.34016,-0.03917,-0.22793,0.02869,0.32764,0.20731,0.48644,0.75433,0.93979,1.46576,1.37781,1.32072
2.78161,3.07141,3.17776,3.20632,3.10143,3.01353,3.25383,3.63416,3.77450,3.52732,3.40061,3.40325,3.17430
1.14112,0.71732,0.55881,0.66698,0.77930,1.05066,1.19122,1.53928,1.71135,1.83606,2.24020,2.03030,1.99271
2.81676,2.73518,2.21430,1.19897,0.66957,0.40652,0.41939,0.36250,1.36323,1.80593,2.38972,1.93615,1.02560
