3.01467,3.05183,3.08943,3.11514,3.16070,3.14608,3.13555,3.13760,3.12858,3.04970,3.03378,2.93512,2.88923
2.59398,2.59787,2.59013,2.58625,2.58904,2.57419,2.56952,2.56351,2.55708,2.54297,2.54390,2.53242,2.51669
2.65530,2.67243,2.66628,2.66717,2.69404,2.65972,2.65755,2.65951,2.65910,2.61794,2.63198,2.60223,2.57526
2.70372,2.72850,2.72352,2.73090,2.77573,2.72027,2.72103,2.73620,2.73973,2.67380,2.70149,2.65211,2.62207
2.99092,3.02720,3.06407,3.08905,3.13105,3.12106,3.11026,3.10919,3.09840,3.02534,3.00678,2.91360,2.86857
2.61009,2.61750,2.60987,2.60788,2.61648,2.59588,2.59218,2.58881,2.58312,2.56241,2.56737,2.55100,2.53307
2.78027,2.81068,2.81825,2.83231,2.87731,2.83645,2.83431,2.84373,2.84135,2.77278,2.78651,2.72462,2.68921
2.64257,2.65708,2.65044,2.65061,2.67225,2.64178,2.63924,2.63964,2.63753,2.60236,2.61392,2.58806,2.56363
2.66049,2.67724,2.67198,2.67527,2.70006,2.66596,2.66417,2.66756,2.66439,2.62420,2.63771,2.60604,2.58154
3.55083,3.55634,3.60087,3.62793,3.63082,3.62552,3.61430,3.61757,3.59247,3.54418,3.50574,3.39283,3.38608
2.79138,2.81902,2.83519,2.84980,2.87718,2.86752,2.86051,2.85323,2.84075,2.79504,2.78536,2.73201,2.69688
2.80017,2.83564,2.83859,2.85441,2.91991,2.84937,2.85117,2.87726,2.88487,2.78877,2.82381,2.74642,2.70857
2.57215,2.57087,2.56330,2.55687,2.55282,2.54470,2.53864,2.53010,2.52354,2.51648,2.51232,2.50605,2.49348
2.56732,2.56473,2.55724,2.55048,2.54513,2.53780,2.53152,2.52311,2.51656,2.51046,2.50555,2.49976,2.48833
2.87255,2.90586,2.92999,2.94994,2.98833,2.97311,2.96542,2.96373,2.95339,2.89017,2.88082,2.80781,2.76753
2.83606,2.87461,2.88036,2.89872,2.97069,2.89532,2.89725,2.92713,2.93640,2.83028,2.86761,2.78044,2.74013
2.61580,2.62465,2.61726,2.61528,2.62626,2.60463,2.60099,2.59755,2.59269,2.56973,2.57541,2.55790,2.53818
2.62071,2.63041,2.62299,2.62202,2.63470,2.61047,2.60730,2.60555,2.60068,2.57533,2.58276,2.56312,2.54347
2.84210,2.87487,2.89347,2.91170,2.95300,2.92866,2.92296,2.92528,2.91768,2.85177,2.85059,2.78078,2.74189
2.69033,2.71242,2.70777,2.71407,2.75136,2.70432,2.70412,2.71474,2.71526,2.65898,2.68093,2.63769,2.60964
